Series,Country,Year,Period,NAComponent,Measure,Source,DataSource,Value,DataStatus,DataConfidentiality,CommentEN,CommentFR,CommentConfidentiality,RefDate
5100,760,1992,A00,00,0100,0101,4809,14446363982,00,0,NA,NA,0,26-Aug-25
5100,760,1993,A00,00,0940,0101,4809,18549919301,00,0,NA,NA,0,26-Aug-25
5100,760,1993,A00,00,0100,0101,4809,15554699248,00,0,NA,NA,0,26-Aug-25
5100,760,1994,A00,00,0940,0101,4809,19887928368,00,0,NA,NA,0,26-Aug-25
5100,760,1994,A00,00,0100,0101,4809,12390480642,00,0,NA,NA,0,26-Aug-25
5100,760,1995,A00,00,0940,0101,4809,21285341345,00,0,NA,NA,0,26-Aug-25
5100,760,1995,A00,00,0100,0101,4809,13539133845,00,0,NA,NA,0,26-Aug-25
5100,760,1996,A00,00,0940,0101,4809,23376775472,00,0,NA,NA,0,26-Aug-25
5100,760,1996,A00,00,0100,0101,4809,15141673334,00,0,NA,NA,0,26-Aug-25
5100,760,1997,A00,00,0940,0101,4809,24551205699,00,0,NA,NA,0,26-Aug-25
5100,760,1997,A00,00,0100,0101,4809,16176606958,00,0,NA,NA,0,26-Aug-25
5100,760,1998,A00,00,0940,0101,4809,26217075951,00,0,NA,NA,0,26-Aug-25
5100,760,1998,A00,00,0100,0101,4809,17468375691,00,0,NA,NA,0,26-Aug-25
5100,760,1999,A00,00,0940,0101,4809,25285411019,00,0,NA,NA,0,26-Aug-25
5100,760,1999,A00,00,0100,0101,4809,17806347826,00,0,NA,NA,0,26-Aug-25
5100,760,2000,A00,00,0940,0101,4809,25456250025,00,0,NA,NA,0,26-Aug-25
5100,760,2000,A00,00,0100,0101,4809,19665717391,00,0,NA,NA,0,26-Aug-25
5100,760,2001,A00,00,0940,0101,4809,26421908289,00,0,NA,NA,0,26-Aug-25
5100,760,2001,A00,00,0100,0101,4809,21008326087,00,0,NA,NA,0,26-Aug-25
5100,760,2002,A00,00,0940,0101,4809,28498259282,00,0,NA,NA,0,26-Aug-25
5100,760,2002,A00,00,0100,0101,4809,21782045455,00,0,NA,NA,0,26-Aug-25
5100,760,2003,A00,00,0940,0101,4809,28666650092,00,0,NA,NA,0,26-Aug-25
5100,760,2003,A00,00,0100,0101,4809,20857553398,00,0,NA,NA,0,26-Aug-25
5100,760,2004,A00,00,0940,0101,4809,30645410957,00,0,NA,NA,0,26-Aug-25
5100,760,2004,A00,00,0100,0101,4809,24545808577,00,0,NA,NA,0,26-Aug-25
5100,760,2005,A00,00,0940,0101,4809,32550106879,00,0,NA,NA,0,26-Aug-25
5100,760,2005,A00,00,0100,0101,4809,28397034198,00,0,NA,NA,0,26-Aug-25
5100,760,2006,A00,00,0940,0101,4809,34192620785,00,0,NA,NA,0,26-Aug-25
5100,760,2006,A00,00,0100,0101,4809,33108815445,00,0,NA,NA,0,26-Aug-25
5100,760,2007,A00,00,0940,0101,4809,36132970310,00,0,NA,NA,0,26-Aug-25
5100,760,2007,A00,00,0100,0101,4809,40271781586,00,0,NA,NA,0,26-Aug-25
5100,760,2008,A00,00,0940,0101,4809,37750495740,00,0,NA,NA,0,26-Aug-25
5100,760,2008,A00,00,0100,0101,4809,52557913193,00,0,NA,NA,0,26-Aug-25
5100,760,2009,A00,00,0940,0101,4809,39982490044,00,0,NA,NA,0,26-Aug-25
5100,760,2009,A00,00,0100,0101,4809,54111735242,00,0,NA,NA,0,26-Aug-25
5100,760,2010,A00,00,0940,0101,4809,42058165673,00,0,NA,NA,0,26-Aug-25
5100,760,2010,A00,00,0100,0101,4809,61390831318,00,0,NA,NA,0,26-Aug-25
5100,760,2011,A00,00,0940,0101,4809,43256824591,00,0,NA,NA,0,26-Aug-25
5100,760,2011,A00,00,0100,0101,4809,67293014275,00,0,NA,NA,0,26-Aug-25
5100,760,2012,A00,00,0940,0101,4809,31863402175,00,0,NA,NA,0,26-Aug-25
5100,760,2012,A00,00,0100,0101,4809,46838076313,00,0,NA,NA,0,26-Aug-25
5100,760,2013,A00,00,0940,0101,4809,23483286037,00,0,NA,NA,0,26-Aug-25
5100,760,2013,A00,00,0100,0101,4809,27016195586,00,0,NA,NA,0,26-Aug-25
5100,760,2014,A00,00,0940,0101,4809,21062091474,00,0,NA,NA,0,26-Aug-25
5100,760,2014,A00,00,0100,0101,4809,23434859213,00,0,NA,NA,0,26-Aug-25
5100,760,2015,A00,00,0940,0101,4809,20181739941,00,0,NA,NA,0,26-Aug-25
5100,760,2015,A00,00,0100,0101,4809,20181739941,00,0,NA,NA,0,26-Aug-25
5100,760,2016,A00,00,0940,0101,4809,19181779118,00,0,NA,NA,0,26-Aug-25
5100,760,2016,A00,00,0100,0101,4809,13520229840,00,0,NA,NA,0,26-Aug-25
5100,760,2017,A00,00,0940,0101,4809,19338227746,00,0,NA,NA,0,26-Aug-25
5100,760,2017,A00,00,0100,0101,4809,17476177955,00,0,NA,NA,0,26-Aug-25
5100,760,2018,A00,00,0940,0101,4809,19911582175,00,0,NA,NA,0,26-Aug-25
5100,760,2018,A00,00,0100,0101,4809,22985573019,00,0,NA,NA,0,26-Aug-25
5100,760,2019,A00,00,0940,0101,4809,20467061843,00,0,NA,NA,0,26-Aug-25
5100,760,2019,A00,00,0100,0101,4809,28312333212,00,0,NA,NA,0,26-Aug-25
5100,760,2020,A00,00,0940,0101,4809,20746426439,00,0,NA,NA,0,26-Aug-25
5100,760,2020,A00,00,0100,0101,4809,21239167227,00,0,NA,NA,0,26-Aug-25
5100,760,2021,A00,00,0940,0101,4809,21131109976,00,0,NA,NA,0,26-Aug-25
5100,760,2021,A00,00,0100,0101,4809,33006271497,00,0,NA,NA,0,26-Aug-25
5100,760,2022,A00,00,0940,0101,4809,21285954799,00,0,NA,NA,0,26-Aug-25
5100,760,2022,A00,00,0100,0101,4809,35354913386,00,0,NA,NA,0,26-Aug-25
5100,760,2023,A00,00,0940,0101,4809,20434516607,00,0,NA,NA,0,26-Aug-25
5100,760,2023,A00,00,0100,0101,4809,29027766176,00,0,NA,NA,0,26-Aug-25
5100,760,2024,A00,00,0940,0101,0100,20127998858,00,0,NA,NA,0,26-Aug-25
5100,760,2024,A00,00,0100,0101,0100,1040547308925,00,0,NA,NA,0,26-Aug-25
5100,762,1992,A00,00,0940,0101,4809,4931294571,00,0,NA,NA,0,26-Aug-25
5100,762,1992,A00,00,0100,0101,4809,1980004329,00,0,NA,NA,0,26-Aug-25
5100,762,1993,A00,00,0940,0101,4809,4122562269,00,0,NA,NA,0,26-Aug-25
5100,762,1993,A00,00,0100,0101,4809,1694519221,00,0,NA,NA,0,26-Aug-25
5100,762,1994,A00,00,0940,0101,4809,3244456588,00,0,NA,NA,0,26-Aug-25
5100,762,1994,A00,00,0100,0101,4809,1362061382,00,0,NA,NA,0,26-Aug-25
5100,762,1995,A00,00,0940,0101,4809,2842143959,00,0,NA,NA,0,26-Aug-25
5100,762,1995,A00,00,0100,0101,4809,1218182735,00,0,NA,NA,0,26-Aug-25
5100,762,1996,A00,00,0940,0101,4809,2365738739,00,0,NA,NA,0,26-Aug-25
5100,762,1996,A00,00,0100,0101,4809,1032552528,00,0,NA,NA,0,26-Aug-25
5100,762,1997,A00,00,0940,0101,4809,2405615049,00,0,NA,NA,0,26-Aug-25
5100,762,1997,A00,00,0100,0101,4809,911770707,00,0,NA,NA,0,26-Aug-25
5100,762,1998,A00,00,0940,0101,4809,2532763684,00,0,NA,NA,0,26-Aug-25
5100,762,1998,A00,00,0100,0101,4809,1305604690,00,0,NA,NA,0,26-Aug-25
5100,762,1999,A00,00,0940,0101,4809,2626395895,00,0,NA,NA,0,26-Aug-25
5100,762,1999,A00,00,0100,0101,4809,1074704829,00,0,NA,NA,0,26-Aug-25
5100,762,2000,A00,00,0940,0101,4809,2844318410,00,0,NA,NA,0,26-Aug-25
5100,762,2000,A00,00,0100,0101,4809,860686334,00,0,NA,NA,0,26-Aug-25
5100,762,2001,A00,00,0940,0101,4809,3115698538,00,0,NA,NA,0,26-Aug-25
5100,762,2001,A00,00,0100,0101,4809,1080899168,00,0,NA,NA,0,26-Aug-25
5100,762,2002,A00,00,0940,0101,4809,3452652325,00,0,NA,NA,0,26-Aug-25
5100,762,2002,A00,00,0100,0101,4809,1221033718,00,0,NA,NA,0,26-Aug-25
5100,762,2003,A00,00,0940,0101,4809,3836473590,00,0,NA,NA,0,26-Aug-25
5100,762,2003,A00,00,0100,0101,4809,1555024444,00,0,NA,NA,0,26-Aug-25
5100,762,2004,A00,00,0940,0101,4809,4231121446,00,0,NA,NA,0,26-Aug-25
5100,762,2004,A00,00,0100,0101,4809,2076109308,00,0,NA,NA,0,26-Aug-25
5100,762,2005,A00,00,0940,0101,4809,4515364220,00,0,NA,NA,0,26-Aug-25
5100,762,2005,A00,00,0100,0101,4809,2312320181,00,0,NA,NA,0,26-Aug-25
5100,762,2006,A00,00,0940,0101,4809,4813109461,00,0,NA,NA,0,26-Aug-25
5100,762,2006,A00,00,0100,0101,4809,2830152927,00,0,NA,NA,0,26-Aug-25
5100,762,2007,A00,00,0940,0101,4809,5186454138,00,0,NA,NA,0,26-Aug-25
5100,762,2007,A00,00,0100,0101,4809,3719437034,00,0,NA,NA,0,26-Aug-25
5100,762,2008,A00,00,0940,0101,4809,5579769324,00,0,NA,NA,0,26-Aug-25
5100,762,2008,A00,00,0100,0101,4809,5161241429,00,0,NA,NA,0,26-Aug-25
5100,762,2009,A00,00,0940,0101,4809,5804040328,00,0,NA,NA,0,26-Aug-25
5100,762,2009,A00,00,0100,0101,4809,4979375409,00,0,NA,NA,0,26-Aug-25
5100,762,2010,A00,00,0940,0101,4809,6183462010,00,0,NA,NA,0,26-Aug-25
5100,762,2010,A00,00,0100,0101,4809,5642175856,00,0,NA,NA,0,26-Aug-25
5100,762,2011,A00,00,0940,0101,4809,6332599498,00,0,NA,NA,0,26-Aug-25
5100,762,2011,A00,00,0100,0101,4809,6522755783,00,0,NA,NA,0,26-Aug-25
5100,762,2012,A00,00,0940,0101,4809,6810443725,00,0,NA,NA,0,26-Aug-25
5100,762,2012,A00,00,0100,0101,4809,7698884167,00,0,NA,NA,0,26-Aug-25
5100,762,2013,A00,00,0940,0101,4809,7316380911,00,0,NA,NA,0,26-Aug-25
5100,762,2013,A00,00,0100,0101,4809,8653589037,00,0,NA,NA,0,26-Aug-25
5100,762,2014,A00,00,0940,0101,4809,7805529779,00,0,NA,NA,0,26-Aug-25
5100,762,2014,A00,00,0100,0101,4809,9477768271,00,0,NA,NA,0,26-Aug-25
5100,762,2015,A00,00,0940,0101,4809,8271431932,00,0,NA,NA,0,26-Aug-25
5100,762,2015,A00,00,0100,0101,4809,8271431932,00,0,NA,NA,0,26-Aug-25
5100,762,2016,A00,00,0940,0101,4809,8846227311,00,0,NA,NA,0,26-Aug-25
5100,762,2016,A00,00,0100,0101,4809,6992416097,00,0,NA,NA,0,26-Aug-25
5100,762,2017,A00,00,0940,0101,4809,9470442230,00,0,NA,NA,0,26-Aug-25
5100,762,2017,A00,00,0100,0101,4809,7536403147,00,0,NA,NA,0,26-Aug-25
5100,762,2018,A00,00,0940,0101,4809,10187343462,00,0,NA,NA,0,26-Aug-25
5100,762,2018,A00,00,0100,0101,4809,7765000282,00,0,NA,NA,0,26-Aug-25
5100,762,2019,A00,00,0940,0101,4809,10945596574,00,0,NA,NA,0,26-Aug-25
5100,762,2019,A00,00,0100,0101,4809,8300813890,00,0,NA,NA,0,26-Aug-25
5100,762,2020,A00,00,0940,0101,4809,11426921788,00,0,NA,NA,0,26-Aug-25
5100,762,2020,A00,00,0100,0101,4809,8133963813,00,0,NA,NA,0,26-Aug-25
5100,762,2021,A00,00,0940,0101,4809,12505873154,00,0,NA,NA,0,26-Aug-25
5100,762,2021,A00,00,0100,0101,4809,8937805347,00,0,NA,NA,0,26-Aug-25
5100,762,2022,A00,00,0940,0101,4809,13510450249,00,0,NA,NA,0,26-Aug-25
5100,762,2022,A00,00,0100,0101,4809,10713525200,00,0,NA,NA,0,26-Aug-25
5100,762,2023,A00,00,0940,0101,4809,14625062395,00,0,NA,NA,0,26-Aug-25
5100,762,2023,A00,00,0100,0101,4809,12060599427,00,0,NA,NA,0,26-Aug-25
5100,762,2024,A00,00,0940,0101,0100,15824317511,00,0,NA,NA,0,26-Aug-25
5100,762,2024,A00,00,0100,0101,0100,27252784117,00,0,NA,NA,0,26-Aug-25
5100,764,1970,A00,00,0940,0101,4809,34708293140,00,0,NA,NA,0,26-Aug-25
5100,764,1970,A00,00,0100,0101,4809,7387400693,00,0,NA,NA,0,26-Aug-25
5100,764,1971,A00,00,0940,0101,4809,36430622021,00,0,NA,NA,0,26-Aug-25
5100,764,1971,A00,00,0100,0101,4809,7689743544,00,0,NA,NA,0,26-Aug-25
5100,764,1972,A00,00,0940,0101,4809,37914419722,00,0,NA,NA,0,26-Aug-25
5100,764,1972,A00,00,0100,0101,4809,8524733046,00,0,NA,NA,0,26-Aug-25
5100,764,1973,A00,00,0940,0101,4809,41652671470,00,0,NA,NA,0,26-Aug-25
5100,764,1973,A00,00,0100,0101,4809,11230264063,00,0,NA,NA,0,26-Aug-25
5100,764,1974,A00,00,0940,0101,4809,43465954296,00,0,NA,NA,0,26-Aug-25
5100,764,1974,A00,00,0100,0101,4809,14286526257,00,0,NA,NA,0,26-Aug-25
5100,764,1975,A00,00,0940,0101,4809,45572385256,00,0,NA,NA,0,26-Aug-25
5100,764,1975,A00,00,0100,0101,4809,15517176809,00,0,NA,NA,0,26-Aug-25
5100,764,1976,A00,00,0940,0101,4809,49844991435,00,0,NA,NA,0,26-Aug-25
5100,764,1976,A00,00,0100,0101,4809,17708942972,00,0,NA,NA,0,26-Aug-25
5100,764,1977,A00,00,0940,0101,4809,54779020055,00,0,NA,NA,0,26-Aug-25
5100,764,1977,A00,00,0100,0101,4809,20622632284,00,0,NA,NA,0,26-Aug-25
5100,764,1978,A00,00,0940,0101,4809,60497303530,00,0,NA,NA,0,26-Aug-25
5100,764,1978,A00,00,0100,0101,4809,25029656224,00,0,NA,NA,0,26-Aug-25
5100,764,1979,A00,00,0940,0101,4809,63711678386,00,0,NA,NA,0,26-Aug-25
5100,764,1979,A00,00,0100,0101,4809,28534639725,00,0,NA,NA,0,26-Aug-25
5100,764,1980,A00,00,0940,0101,4809,66760196047,00,0,NA,NA,0,26-Aug-25
5100,764,1980,A00,00,0100,0101,4809,33528243810,00,0,NA,NA,0,26-Aug-25
5100,764,1981,A00,00,0940,0101,4809,70703632544,00,0,NA,NA,0,26-Aug-25
5100,764,1981,A00,00,0100,0101,4809,36111268395,00,0,NA,NA,0,26-Aug-25
5100,764,1982,A00,00,0940,0101,4809,74487937538,00,0,NA,NA,0,26-Aug-25
5100,764,1982,A00,00,0100,0101,4809,37918315860,00,0,NA,NA,0,26-Aug-25
5100,764,1983,A00,00,0940,0101,4809,78647494784,00,0,NA,NA,0,26-Aug-25
5100,764,1983,A00,00,0100,0101,4809,41496718398,00,0,NA,NA,0,26-Aug-25
5100,764,1984,A00,00,0940,0101,4809,83171637065,00,0,NA,NA,0,26-Aug-25
5100,764,1984,A00,00,0100,0101,4809,43315284000,00,0,NA,NA,0,26-Aug-25
5100,764,1985,A00,00,0940,0101,4809,87036822947,00,0,NA,NA,0,26-Aug-25
5100,764,1985,A00,00,0100,0101,4809,40313009996,00,0,NA,NA,0,26-Aug-25
5100,764,1986,A00,00,0940,0101,4809,91853290825,00,0,NA,NA,0,26-Aug-25
5100,764,1986,A00,00,0100,0101,4809,44661581596,00,0,NA,NA,0,26-Aug-25
5100,764,1987,A00,00,0940,0101,4809,100596755996,00,0,NA,NA,0,26-Aug-25
5100,764,1987,A00,00,0100,0101,4809,52370346053,00,0,NA,NA,0,26-Aug-25
5100,764,1988,A00,00,0940,0101,4809,113964167689,00,0,NA,NA,0,26-Aug-25
5100,764,1988,A00,00,0100,0101,4809,63906341299,00,0,NA,NA,0,26-Aug-25
5100,764,1989,A00,00,0940,0101,4809,127860483404,00,0,NA,NA,0,26-Aug-25
5100,764,1989,A00,00,0100,0101,4809,74874431698,00,0,NA,NA,0,26-Aug-25
5100,764,1990,A00,00,0940,0101,4809,142107794412,00,0,NA,NA,0,26-Aug-25
5100,764,1990,A00,00,0100,0101,4809,88460359717,00,0,NA,NA,0,26-Aug-25
5100,764,1991,A00,00,0940,0101,4809,154075318107,00,0,NA,NA,0,26-Aug-25
5100,764,1991,A00,00,0100,0101,4809,101246679918,00,0,NA,NA,0,26-Aug-25
5100,764,1992,A00,00,0940,0101,4809,168327887371,00,0,NA,NA,0,26-Aug-25
5100,764,1992,A00,00,0100,0101,4809,115577276804,00,0,NA,NA,0,26-Aug-25
5100,764,1993,A00,00,0940,0101,4809,182959691888,00,0,NA,NA,0,26-Aug-25
5100,764,1993,A00,00,0100,0101,4809,128889262555,00,0,NA,NA,0,26-Aug-25
5100,764,1994,A00,00,0940,0101,4809,197591111244,00,0,NA,NA,0,26-Aug-25
5100,764,1994,A00,00,0100,0101,4809,146683779609,00,0,NA,NA,0,26-Aug-25
5100,764,1995,A00,00,0940,0101,4809,213636044857,00,0,NA,NA,0,26-Aug-25
5100,764,1995,A00,00,0100,0101,4809,169278918603,00,0,NA,NA,0,26-Aug-25
5100,764,1996,A00,00,0940,0101,4809,225710679998,00,0,NA,NA,0,26-Aug-25
5100,764,1996,A00,00,0100,0101,4809,183035238433,00,0,NA,NA,0,26-Aug-25
5100,764,1997,A00,00,0940,0101,4809,219495566796,00,0,NA,NA,0,26-Aug-25
5100,764,1997,A00,00,0100,0101,4809,150180454390,00,0,NA,NA,0,26-Aug-25
5100,764,1998,A00,00,0940,0101,4809,202739282069,00,0,NA,NA,0,26-Aug-25
5100,764,1998,A00,00,0100,0101,4809,113675595413,00,0,NA,NA,0,26-Aug-25
5100,764,1999,A00,00,0940,0101,4809,212009057830,00,0,NA,NA,0,26-Aug-25
5100,764,1999,A00,00,0100,0101,4809,126669212337,00,0,NA,NA,0,26-Aug-25
5100,764,2000,A00,00,0940,0101,4809,221454753697,00,0,NA,NA,0,26-Aug-25
5100,764,2000,A00,00,0100,0101,4809,126392223203,00,0,NA,NA,0,26-Aug-25
5100,764,2001,A00,00,0940,0101,4809,229082074612,00,0,NA,NA,0,26-Aug-25
5100,764,2001,A00,00,0100,0101,4809,120296476180,00,0,NA,NA,0,26-Aug-25
5100,764,2002,A00,00,0940,0101,4809,243168369230,00,0,NA,NA,0,26-Aug-25
5100,764,2002,A00,00,0100,0101,4809,134300903358,00,0,NA,NA,0,26-Aug-25
5100,764,2003,A00,00,0940,0101,4809,260650250638,00,0,NA,NA,0,26-Aug-25
5100,764,2003,A00,00,0100,0101,4809,152280616469,00,0,NA,NA,0,26-Aug-25
5100,764,2004,A00,00,0940,0101,4809,277043526291,00,0,NA,NA,0,26-Aug-25
5100,764,2004,A00,00,0100,0101,4809,172895635786,00,0,NA,NA,0,26-Aug-25
5100,764,2005,A00,00,0940,0101,4809,288645107463,00,0,NA,NA,0,26-Aug-25
5100,764,2005,A00,00,0100,0101,4809,189318457214,00,0,NA,NA,0,26-Aug-25
5100,764,2006,A00,00,0940,0101,4809,302984408406,00,0,NA,NA,0,26-Aug-25
5100,764,2006,A00,00,0100,0101,4809,221758373918,00,0,NA,NA,0,26-Aug-25
5100,764,2007,A00,00,0940,0101,4809,319452115038,00,0,NA,NA,0,26-Aug-25
5100,764,2007,A00,00,0100,0101,4809,262942682506,00,0,NA,NA,0,26-Aug-25
5100,764,2008,A00,00,0940,0101,4809,324964854363,00,0,NA,NA,0,26-Aug-25
5100,764,2008,A00,00,0100,0101,4809,291382985569,00,0,NA,NA,0,26-Aug-25
5100,764,2009,A00,00,0940,0101,4809,322720629686,00,0,NA,NA,0,26-Aug-25
5100,764,2009,A00,00,0100,0101,4809,281710541673,00,0,NA,NA,0,26-Aug-25
5100,764,2010,A00,00,0940,0101,4809,346967848777,00,0,NA,NA,0,26-Aug-25
5100,764,2010,A00,00,0100,0101,4809,341104766329,00,0,NA,NA,0,26-Aug-25
5100,764,2011,A00,00,0940,0101,4809,349882921639,00,0,NA,NA,0,26-Aug-25
5100,764,2011,A00,00,0100,0101,4809,370818932345,00,0,NA,NA,0,26-Aug-25
5100,764,2012,A00,00,0940,0101,4809,375224183402,00,0,NA,NA,0,26-Aug-25
5100,764,2012,A00,00,0100,0101,4809,397558554745,00,0,NA,NA,0,26-Aug-25
5100,764,2013,A00,00,0940,0101,4809,385307895216,00,0,NA,NA,0,26-Aug-25
5100,764,2013,A00,00,0100,0101,4809,420333724244,00,0,NA,NA,0,26-Aug-25
5100,764,2014,A00,00,0940,0101,4809,389101599236,00,0,NA,NA,0,26-Aug-25
5100,764,2014,A00,00,0100,0101,4809,407339189959,00,0,NA,NA,0,26-Aug-25
5100,764,2015,A00,00,0940,0101,4809,401296183736,00,0,NA,NA,0,26-Aug-25
5100,764,2015,A00,00,0100,0101,4809,401296183736,00,0,NA,NA,0,26-Aug-25
5100,764,2016,A00,00,0940,0101,4809,415081340559,00,0,NA,NA,0,26-Aug-25
5100,764,2016,A00,00,0100,0101,4809,413366345844,00,0,NA,NA,0,26-Aug-25
5100,764,2017,A00,00,0940,0101,4809,432422114991,00,0,NA,NA,0,26-Aug-25
5100,764,2017,A00,00,0100,0101,4809,456356812775,00,0,NA,NA,0,26-Aug-25
5100,764,2018,A00,00,0940,0101,4809,450682697855,00,0,NA,NA,0,26-Aug-25
5100,764,2018,A00,00,0100,0101,4809,506754119583,00,0,NA,NA,0,26-Aug-25
5100,764,2019,A00,00,0940,0101,4809,460212687017,00,0,NA,NA,0,26-Aug-25
5100,764,2019,A00,00,0100,0101,4809,543976534596,00,0,NA,NA,0,26-Aug-25
5100,764,2020,A00,00,0940,0101,4809,432369684562,00,0,NA,NA,0,26-Aug-25
5100,764,2020,A00,00,0100,0101,4809,500461990939,00,0,NA,NA,0,26-Aug-25
5100,764,2021,A00,00,0940,0101,4809,439150026452,00,0,NA,NA,0,26-Aug-25
5100,764,2021,A00,00,0100,0101,4809,506256487303,00,0,NA,NA,0,26-Aug-25
5100,764,2022,A00,00,0940,0101,4809,449965277624,00,0,NA,NA,0,26-Aug-25
5100,764,2022,A00,00,0100,0101,4809,495645971809,00,0,NA,NA,0,26-Aug-25
5100,764,2023,A00,00,0940,0101,4809,458437259498,00,0,NA,NA,0,26-Aug-25
5100,764,2023,A00,00,0100,0101,4809,514945000036,00,0,NA,NA,0,26-Aug-25
5100,764,2024,A00,00,0940,0101,0100,470356628245,00,0,NA,NA,0,26-Aug-25
5100,764,2024,A00,00,0100,0101,0100,522446173857,00,0,NA,NA,0,26-Aug-25
5100,768,1970,A00,00,0940,0101,4809,1524140514,00,0,NA,NA,0,26-Aug-25
5100,768,1970,A00,00,0100,0101,4809,307572754,00,0,NA,NA,0,26-Aug-25
5100,768,1971,A00,00,0940,0101,4809,1633497194,00,0,NA,NA,0,26-Aug-25
5100,768,1971,A00,00,0100,0101,4809,346619961,00,0,NA,NA,0,26-Aug-25
5100,768,1972,A00,00,0940,0101,4809,1690279349,00,0,NA,NA,0,26-Aug-25
5100,768,1972,A00,00,0100,0101,4809,403631117,00,0,NA,NA,0,26-Aug-25
5100,768,1973,A00,00,0940,0101,4809,1619853647,00,0,NA,NA,0,26-Aug-25
5100,768,1973,A00,00,0100,0101,4809,471165652,00,0,NA,NA,0,26-Aug-25
5100,768,1974,A00,00,0940,0101,4809,1688717111,00,0,NA,NA,0,26-Aug-25
5100,768,1974,A00,00,0100,0101,4809,630555839,00,0,NA,NA,0,26-Aug-25
5100,768,1975,A00,00,0940,0101,4809,1678239699,00,0,NA,NA,0,26-Aug-25
5100,768,1975,A00,00,0100,0101,4809,695563767,00,0,NA,NA,0,26-Aug-25
5100,768,1976,A00,00,0940,0101,4809,1670324359,00,0,NA,NA,0,26-Aug-25
5100,768,1976,A00,00,0100,0101,4809,662783401,00,0,NA,NA,0,26-Aug-25
5100,768,1977,A00,00,0940,0101,4809,1763183803,00,0,NA,NA,0,26-Aug-25
5100,768,1977,A00,00,0100,0101,4809,798279601,00,0,NA,NA,0,26-Aug-25
5100,768,1978,A00,00,0940,0101,4809,1940862372,00,0,NA,NA,0,26-Aug-25
5100,768,1978,A00,00,0100,0101,4809,989000276,00,0,NA,NA,0,26-Aug-25
5100,768,1979,A00,00,0940,0101,4809,2057092902,00,0,NA,NA,0,26-Aug-25
5100,768,1979,A00,00,0100,0101,4809,1181022344,00,0,NA,NA,0,26-Aug-25
5100,768,1980,A00,00,0940,0101,4809,1963879350,00,0,NA,NA,0,26-Aug-25
5100,768,1980,A00,00,0100,0101,4809,1313589323,00,0,NA,NA,0,26-Aug-25
5100,768,1981,A00,00,0940,0101,4809,1842295550,00,0,NA,NA,0,26-Aug-25
5100,768,1981,A00,00,0100,0101,4809,1103142544,00,0,NA,NA,0,26-Aug-25
5100,768,1982,A00,00,0940,0101,4809,1773991517,00,0,NA,NA,0,26-Aug-25
5100,768,1982,A00,00,0100,0101,4809,953579623,00,0,NA,NA,0,26-Aug-25
5100,768,1983,A00,00,0940,0101,4809,1682518832,00,0,NA,NA,0,26-Aug-25
5100,768,1983,A00,00,0100,0101,4809,857672190,00,0,NA,NA,0,26-Aug-25
5100,768,1984,A00,00,0940,0101,4809,1781469166,00,0,NA,NA,0,26-Aug-25
5100,768,1984,A00,00,0100,0101,4809,810454116,00,0,NA,NA,0,26-Aug-25
5100,768,1985,A00,00,0940,0101,4809,1847689152,00,0,NA,NA,0,26-Aug-25
5100,768,1985,A00,00,0100,0101,4809,859889946,00,0,NA,NA,0,26-Aug-25
5100,768,1986,A00,00,0940,0101,4809,1907931904,00,0,NA,NA,0,26-Aug-25
5100,768,1986,A00,00,0100,0101,4809,1219876368,00,0,NA,NA,0,26-Aug-25
5100,768,1987,A00,00,0940,0101,4809,1860539427,00,0,NA,NA,0,26-Aug-25
5100,768,1987,A00,00,0100,0101,4809,1436261542,00,0,NA,NA,0,26-Aug-25
5100,768,1988,A00,00,0940,0101,4809,2048902947,00,0,NA,NA,0,26-Aug-25
5100,768,1988,A00,00,0100,0101,4809,1740986708,00,0,NA,NA,0,26-Aug-25
5100,768,1989,A00,00,0940,0101,4809,2132907968,00,0,NA,NA,0,26-Aug-25
5100,768,1989,A00,00,0100,0101,4809,1708225552,00,0,NA,NA,0,26-Aug-25
5100,768,1990,A00,00,0940,0101,4809,2258690750,00,0,NA,NA,0,26-Aug-25
5100,768,1990,A00,00,0100,0101,4809,2057077763,00,0,NA,NA,0,26-Aug-25
5100,768,1991,A00,00,0940,0101,4809,2263804206,00,0,NA,NA,0,26-Aug-25
5100,768,1991,A00,00,0100,0101,4809,2032468342,00,0,NA,NA,0,26-Aug-25
5100,768,1992,A00,00,0940,0101,4809,2189566809,00,0,NA,NA,0,26-Aug-25
5100,768,1992,A00,00,0100,0101,4809,2131363215,00,0,NA,NA,0,26-Aug-25
5100,768,1993,A00,00,0940,0101,4809,1832044043,00,0,NA,NA,0,26-Aug-25
5100,768,1993,A00,00,0100,0101,4809,1624510801,00,0,NA,NA,0,26-Aug-25
5100,768,1994,A00,00,0940,0101,4809,2087327505,00,0,NA,NA,0,26-Aug-25
5100,768,1994,A00,00,0100,0101,4809,1259116885,00,0,NA,NA,0,26-Aug-25
5100,768,1995,A00,00,0940,0101,4809,2228657083,00,0,NA,NA,0,26-Aug-25
5100,768,1995,A00,00,0100,0101,4809,1662902166,00,0,NA,NA,0,26-Aug-25
5100,768,1996,A00,00,0940,0101,4809,2399435902,00,0,NA,NA,0,26-Aug-25
5100,768,1996,A00,00,0100,0101,4809,1817561884,00,0,NA,NA,0,26-Aug-25
5100,768,1997,A00,00,0940,0101,4809,2490824592,00,0,NA,NA,0,26-Aug-25
